key,companies,profit
34359742501,Boxing Cat Films,16424533
34359742501,Color Force,16424533
34359742501,Alcon Entertainment,16424533
34359742502,RKO Radio Pictures,0
34359742503,Oro Films,0
34359742503,Grovas,0
34359742504,Parallel Films,0
34359742504,FlipZide Pictures,0
34359742505,Burn Hand Film Productions,0
34359742505,EnMar Productions,0
34359742505,Templeheart Films,0
34359742506,Affirm Films,15127963
34359742506,Mandalay Pictures,15127963
34359742507,Vishesh Films,14700000
34359742507,Series,14700000
34359742507,T,14700000
34359742508,Timpson Films,7171
34359742508,Drafthouse Films,7171
34359742508,Magnet Releasing,7171
34359742509,Mangusta Productions,0
34359742510,"",0
34359742511,Unanimous Pictures,0
34359742511,Dark Coast Pictures,0
34359742512,Dreamz,0
34359742512,Deviant Films,0
34359742513,"",0
34359742514,Pupkin Film,0
34359742514,BNN TV,0
34359742515,Fridthjof Film,-1720666
34359742516,Chic Films,0
34359742517,Pathé Films,-20000000
34359742517,TF1 Films Productions,-20000000
34359742518,Karé Productions,0
34359742518,WWE Studios,0
34359742518,Warner Bros. France,0
34359742518,La Petite Reine,0
34359742519,Mandarin Films,0
34359742519,Mars Films,0
34359742519,FOZ,0
34359742520,Cinéfrance 1888,0
34359742520,Tabo Tabo Films,0
34359742520,Warner Bros. France,0
34359742520,Arena Films,0
34359742521,"",0
34359742522,"",0
34359742523,"",38
34359742524,January Films,0
34359742525,Ghost VFX,-2778655
34359742525,Film i Väst,-2778655
34359742525,Fantefilm,-2778655
34359742526,UGC Distribution,-15000000
34359742526,France 3 Cinéma,-15000000
34359742526,France 2 Cinéma,-15000000
34359742527,"",0
34359742528,"",-28000000
34359742529,"",-1500000
34359742530,"",0
34359742531,und Stuntproduktion,0
34359742531,Action Concept Film,0
34359742531,Action Images,0
34359742532,Toho,11244858
34359742532,Cine Bazar,11244858
34359742533,TinRes Entertainment,-4000000
34359742533,Vallelonga Productions,-4000000
34359742534,"",0
34359742535,Violet Films,0
34359742535,Grain Media,0
34359742536,My Way Pictures,-30000
34359742537,DreamWorks Animation,0
34359742537,DreamWorks SKG,0
34359742538,"",0
34359742539,8383 Productions,2756
34359742539,Bloody Disgusting,2756
34359742540,"",0
34359742541,"",0
34359742542,TBC Productions,0
34359742542,WDR/Arte,0
34359742542,ITVS,0
34359742542,Arte France,0
34359742543,Constantin Film,0
34359742544,"",0
34359742545,Charlemagne Productions,0
34359742546,Columbia Pictures,0
34359742547,"",0
34359742548,Blue Sky Studios,0
34359742548,Twentieth Century Fox Film Corporation,0
34359742549,"",0
34359742550,Title Media,0
34359742550,Parallactic Pictures,0
34359742550,Snowfort Pictures,0
34359742550,Dark Sky Films,0
34359742551,Max L. Raab Productions,0
34359742552,Mitsubishi Motors Corporation,561085
34359742552,Nippon Television Network (NTV),561085
34359742552,KDDI Corporation,561085
34359742552,Hakuhodo DY Media Partners,561085
34359742552,Studio Ghibli,561085
34359742553,Toho,-10500000
34359742554,Filmko Pictures,-82000000
34359742554,Mandarin Film,-82000000
34359742555,Studio 352,857522
34359742555,Noerlum Studios,857522
34359742555,Mélusine Productions,857522
34359742555,Magellan Films,857522
34359742555,Super Productions,857522
34359742555,Cartoon Saloon,857522
34359742555,Big Farm,857522
34359742555,Digital Graphics,857522
34359742555,Irish Film Board,857522
34359742556,"",0
34359742557,Toei Company,0
34359742558,"",0
34359742559,Albertine Production,0
34359742560,Epidem,-5000000
34359742561,Undisputed Cinema,7618727
34359742561,Relativity Sports,7618727
34359742561,Black Entertainment Television (BET),7618727
34359742561,Homegrown Pictures,7618727
34359742561,Relativity Media,7618727
34359742562,Accent Films B.V.,0
34359742562,Vides Cinematografica,0
34359742562,Producers Sales Organization (PSO),0
34359742562,Mayer (MGM),0
34359742562,Goldwyn,0
34359742562,Metro,0
34359742563,Quintano Productions,0
34359742563,Anthony,0
34359742563,Lupo,0
34359742563,M.T.G.,0
34359742563,JAD Films International Inc.,0
34359742563,Blum Group,0
34359742563,Lotus Films,0
34359742564,Horizon Film,0
34359742564,Film Ventures International (FVI),0
34359742565,France 2 Cinéma (koprodukcja),29494
34359742565,Légende Films (koprodukcja),29494
34359742565,Gaumont,29494
34359742566,"Enelmar Productions, A.I.E.",-6179242
34359742566,Surf Film,-6179242
34359742566,Cott Productions,-6179242
34359742566,K. JAM Media,-6179242
34359742566,Roth Films,-6179242
34359742566,Warner Bros.,-6179242
34359742566,Spring Creek Productions,-6179242
34359742566,Imagine Entertainment,-6179242
34359742567,Gaumont International,0
34359742568,"",0
34359742569,New Light Films,0
34359742569,Alexandre Films,0
34359742570,China 3D Digital Entertainment,0
34359742571,"",0
34359742572,"",1
34359742573,"",2608000
34359742574,"",0
34359742575,Keystone Film Company,0
34359742576,Consolidated Productions,0
34359742576,Schaefer/Karpf Productions,0
34359742577,Le Tax Shelter du Gouvernement Fédéral de Belgique,0
34359742577,Cofinova Développement 6,0
34359742577,Orange Cinéma Séries,0
34359742577,Scope Pictures,0
34359742577,Fidélité Films,0
34359742577,Wild Bunch,0
34359742578,"",0
34359742579,"",0
34359742580,20th Century Fox Television,0
34359742581,National Studios Inc.,0
34359742581,20th Century Fox Television,0
34359742582,Holy Basil Productions,0
34359742582,"Navalakha Arts, Media & Entertainment",0
34359742583,"",0
34359742584,Trimurti Films Pvt. Ltd.,0
34359742585,"",0
34359742586,Home Box Office (HBO),0
34359742587,Mosfilm,0
34359742588,Furnace,0
34359742588,Story Center Films,0
34359742588,Channel 4,0
34359742589,Faliro House Productions,0
34359742589,Washington Square Films,0
34359742589,Sailor Bear,0
34359742590,Rastar Pictures,0
34359742591,Troma Entertainment,-150000
34359742592,"",0
34359742593,"",0
34359742594,"",-2800000
34359742595,Dentsu,1363528810
34359742595,Fuji Television Network,1363528810
34359742595,Legendary Pictures,1363528810
34359742595,Amblin Entertainment,1363528810
34359742595,Universal Studios,1363528810
34359742596,Sixth Wave Productioins,0
34359742597,Praxis Films,3003169
34359742597,HBO Documentary Films,3003169
34359742597,Participant Media,3003169
34359742598,"",0
34359742599,Pathé,-8806000
34359742599,Canal+,-8806000
34359742600,22h22,0
34359742600,Pyrénnées,0
34359742600,Région Midi,0
34359742600,Avalon,0
34359742600,Gaumont,0
34359742601,Program 33,0
34359742602,Centre National de la Cinématographie (CNC),0
34359742602,Poisson Rouge Pictures,0
34359742602,Bethsabée Mucho,0
34359742602,Pathé,0
34359742602,CinéCinéma,0
34359742602,Canal+,0
34359742602,TF1 Films Production,0
34359742602,M6 Films,0
34359742603,Grid Animation,-30000000
34359742603,W9,-30000000
34359742603,Centre National de la Cinématographie (CNC),-30000000
34359742603,Société Nouvelle de Cinématographie (SNC),-30000000
34359742603,M6,-30000000
34359742603,Ciné+,-30000000
34359742603,Mikros Image,-30000000
34359742603,Belvision,-30000000
34359742603,M6 Studio,-30000000
34359742603,M6 Films,-30000000
34359742603,Canal Plus,-30000000
34359742604,Atmo Media Network,-1
34359742605,Scott Pictures,0
34359742605,Adler,0
34359742605,Guerin,0
34359742605,Casadelic Pictures,0
34359742605,Jeff Rice Films,0
34359742605,Bad Hat Harry Productions,0
34359742606,"",0
34359742607,Pillage and Plunder Pictures,0
34359742608,"",0
34359742609,"",0
34359742610,Cronocinematografica S.p.a.,0
34359742610,Productores Exhibidores Films Sociedad Anónima (PEFSA),0
34359742611,Gleneagle Productions,0
34359742611,Hearst Entertainment Productions,0
34359742612,"",0
34359742613,Warner Bros.,0
34359742614,Inspired Minority Pictures,-35000
34359742615,Lionheart Entertainment,-67000000
34359742615,Warner Bros.,-67000000
34359742615,barefoot films,-67000000
34359742615,SevenPictures,-67000000
34359742616,Lionsgate,0
34359742617,"",0
34359742618,Camisa Listrada,0
34359742619,"",-800000
34359742620,British Broadcasting Corporation (BBC),0
34359742621,RatPac Entertainment,65670357
34359742621,BenderSpink,65670357
34359742621,New Line Cinema,65670357
34359742622,J.P. Gorin,0
34359742622,Zweites Deutsches Fernsehen (ZDF),0
34359742623,Gala Film,-500000
34359742624,Mayer (MGM),0
34359742624,Goldwyn,0
34359742624,Metro,0
34359742625,United Artists,0
34359742626,Shaw Brothers,0
34359742627,Agav Hafakot,0
34359742627,Agat Films & Cie,0
34359742627,Agav Films,0
34359742628,"",0
34359742629,Monogram Pictures,0
34359742630,"",0
34359742631,"",0
34359742632,"",0
34359742633,Warner Bros.,0
34359742634,Road Movies Filmproduktion,0
34359742634,Blue Dahlia Productions,0
34359742634,Tornasol Films,0
34359742634,Mate Producciones S.A.,0
34359742635,Scorpion,0
34359742636,Hal Wallis Productions,0
34359742636,Paramount Pictures,0
34359742637,Avon Productions (II),0
34359742637,Mayer (MGM),0
34359742637,Goldwyn,0
34359742637,Metro,0
34359742638,"",-300000
34359742639,"",0
34359742640,"",0
34359742641,Twentieth Century Fox Film Corporation,0
34359742642,Twentieth Century Fox Home Entertainment,0
34359742643,"",0
34359742644,Mayer (MGM),0
34359742644,Goldwyn,0
34359742644,Metro,0
34359742645,"",0
34359742646,The Vitaphone Corporation,0
34359742646,Warner Bros.,0
34359742647,"",0
34359742648,Columbia Pictures Corporation,0
34359742649,"",0
34359742650,Nichol Moon Films,0
34359742650,Mythos Studios ND,0
34359742650,Arrival Pictures,0
34359742651,Super Film Production,0
34359742652,RKO Radio Pictures,0
34359742653,Mayer (MGM),0
34359742653,Goldwyn,0
34359742653,Metro,0
34359742654,Mosfilm,0
34359742655,Carthay Continental,0
34359742656,Bomar OOD,-3000000
34359742656,Autonomous Films,-3000000
34359742656,After Dark Films,-3000000
34359742656,Signature Pictures,-3000000
34359742656,Silver Pictures,-3000000
34359742657,"",0
34359742658,Papi Chulo,0
34359742659,"",0
34359742660,Equity Pictures Medienfonds GmbH & Co. KG,-11500000
34359742660,Capitol Films,-11500000
34359742661,Osiris Films,0
34359742662,"Samuel Goldwyn Company, The",0
34359742663,Weintraub/Kuhn Productions,0
34359742663,MBP (Germany),0
34359742663,Drotcroft Limited,0
34359742664,"",0
34359742665,Shaw Brothers,0
34359742666,"",0
34359742667,Warner Bros.,-1390000
34359742668,"",0
34359742669,Impact Film & TV,-1875600
34359742669,Ketchup Entertainment,-1875600
34359742669,Impact Pictures,-1875600
34359742670,Twentieth Century Fox Film Corporation,0
34359742671,"",0
34359742672,Paramount Pictures,0
34359742673,Boulston Productions Limited,-5000000
34359742673,Payton Productions,-5000000
34359742673,Bomar OOD,-5000000
34359742673,Signature Entertainment,-5000000
34359742673,After Dark Films,-5000000
34359742674,"",0
34359742675,The Asylum,-1000000
34359742676,"",0
34359742677,Playcraft Film Unit,0
34359742678,"",0
34359742679,SLM Production Group,0
34359742679,Twentieth Century Fox Film Corporation,0
34359742680,"",0
34359742681,"",0
34359742682,Paramount Pictures,0
34359742683,Studio Dadashow,0
34359742684,Pacemaker,0
34359742685,Kerry,-500000
34359742685,Mayer (MGM),-500000
34359742685,Goldwyn,-500000
34359742685,Metro,-500000
34359742686,"Samuel Goldwyn Company, The",0
34359742687,Paramount Pictures,0
34359742688,Enlightenment Films,0
34359742688,Black Elk Mountan Prods LLC,0
34359742688,Vallelonga Productions,0
34359742689,"",91000
34359742690,"",0
34359742691,Shadow Films,-340000
34359742692,"",0
34359742693,"",0
34359742694,"",0
34359742695,DreamWorks Animation,241552094
34359742696,"",0
34359742697,"",0
34359742698,"",0
34359742699,"",0
34359742700,Rebel Films,0
34359742700,Contento Films,0
34359742700,Bigel Entertainment,0
34359742701,Treehouse Pictures,12571189
34359742702,"",0
34359742703,"",0
34359742704,Crab Apple Films,1625847
34359742704,Warp Films,1625847
34359742704,Film4,1625847
34359742704,Creative Scotland,1625847
34359742704,British Film Institute (BFI),1625847
34359742704,Screen Yorkshire,1625847
34359742705,Deborah Perkin Media Ltd.,0
34359742706,Fear of God Films,-6979977
34359742706,Hopscotch Features,-6979977
34359742707,"",0
34359742708,Cofinova 9,0
34359742708,Alvy Distribution,0
34359742708,Cofinova 8,0
34359742708,France Télévisions,0
34359742708,France,0
34359742708,de,0
34359742708,Région Ile,0
34359742708,Scope Pictures,0
34359742708,Ciné+,0
34359742708,Canal+,0
34359742708,Le Pacte,0
34359742708,Element Pictures,0
34359742708,Rectangle Productions,0
34359742708,Eurimages,0
34359742708,France 3 Cinéma,0
34359742709,TF1 Droits Audiovisuels,0
34359742709,Autochenille,0
34359742709,France Télévision,0
34359742709,CinéCinéma,0
34359742709,Canal+,0
34359742709,Procirep,0
34359742710,"",0
34359742711,BSM Studio,38884652
34359742711,Backup Media,38884652
34359742711,Big Indie Pictures,38884652
34359742711,Killer Films,38884652
34359742712,Yumé,0
34359742712,France 3 Cinema,0
34359742712,Quad Productions,0
34359742712,StudioCanal,0
34359742713,"",0
34359742714,Amazon Prime Instant Video,204207227
34359742714,TF1,204207227
34359742714,Anton Capital Entertainment (ACE),204207227
34359742714,Ciné+,204207227
34359742714,Heyday Films,204207227
34359742714,Canal+,204207227
34359742714,TF1 Films Production,204207227
34359742714,StudioCanal,204207227
34359742714,The Weinstein Company,204207227
34359742715,d.i.e. Film GmbH,0
34359742715,Kaissar Film,0
34359742715,Hochschule für Fernsehen und Film München (HFF),0
34359742715,Bayerischer Rundfunk (BR),0
34359742716,"",0
34359742717,Young Entertainment,0
34359742717,Principato,0
34359742717,Blumhouse Productions,0
34359742717,Lionsgate,0
34359742718,TSG Entertainment,250256926
34359742718,Temple Hill Entertainment,250256926
34359742718,Gotham Group,250256926
34359742719,RabbitBandini Productions,0
34359742720,Private Island Audio,-3000000
34359742720,Proton Entertainment,-3000000
34359742720,Solventdreams,-3000000
34359742721,Black Sheep Films,0
34359742722,Columbia Pictures Corporation,0
34359742723,Svenska Biografteatern AB,0
34359742724,Film4,0
34359742725,"",0
34359742726,"",0
34359742727,"",4
34359742728,"",0
34359742729,Pendulum Productions,0
34359742729,Columbia Pictures Corporation,0
34359742730,"",0
34359742731,Twentieth Century Fox Animation,0
34359742731,Blue Sky Studios,0
34359742731,Reel FX Creative Studios,0
34359742732,"",0
34359742733,"",0
34359742734,Pukka Films,0
34359742734,MENA Film,0
34359742734,Metrol Technology,0
34359742734,Lipsync Productions,0
34359742734,Head Gear Films,0
34359742735,K5 Film,0
34359742736,"",0
34359742737,British National Films,0
34359742738,Two Cities Films,0
34359742739,"",0
34359742740,Ealing Studios,0
34359742741,Sydney Box Productions,0
34359742741,Gainsborough Pictures,0
34359742742,Ealing Studios,0
34359742743,"",0
34359742744,J. Arthur Rank Organisation,0
34359742744,Ealing Studios,0
34359742745,Twentieth Century Fox Film Corporation,0
34359742746,"",0
34359742747,"",0
34359742748,"",0
34359742749,London Independent Producers,0
34359742750,"",0
34359742751,The Rank Organisation,0
34359742752,Remus,0
34359742752,Hope Enterprises,0
34359742752,Romulus Films,0
34359742752,London Film Productions,0
34359742753,Mayer (MGM),0
34359742753,Goldwyn,0
34359742753,Metro,0
34359742754,"",0
34359742755,The Rank Organisation,0
34359742756,Independent Artists,0
34359742757,Films du Quadrangle,0
34359742757,Kenwood Productions,0
34359742757,Francos Films,0
34359742757,Paramount Pictures,0
34359742758,Tigon British Film Productions,0
34359742759,1984 Private Defense Contractors,0
34359742759,Mandalay Vision,0
34359742759,Studio Babelsberg,0
34359742760,Mosfilm,0
34359742761,"",0
34359742762,Mosfilm,0
34359742763,Mosfilm,0
34359742764,Peter Shaw Productions,0
34359742764,The Rank Organisation,0
34359742765,Electric City Entertainment,0
34359742766,"",0
34359742767,Carousel Films,0
34359742768,Art & Industry,0
34359742769,"",0
34359742770,"",0
34359742771,"",0
34359742772,Clay Bros. Motion Pictures,-1300000
34359742773,"",0
34359742774,Paramount Pictures,0
34359742775,Hallmark Hall of Fame Productions,0
34359742776,Colony Pictures,0
34359742776,Automatik Entertainment,0
34359742777,KMBO,0
34359742778,Mosfilm,0
34359742779,Warner Bros. Animation,0
34359742779,DC Comics,0
34359742780,Arena Productions,0
34359742781,Lorimar Productions,0
34359742782,Laguna Productions,0
34359742782,El Pico S.A.,0
34359742783,"",0
34359742784,"",0
34359742785,Kadokawa Pictures,0
34359742786,"",0
34359742787,"",0
34359742788,"",-117
34359742789,"",0
34359742790,Wonderspun,0
34359742790,Revelin Studios,0
34359742791,"",0
34359742792,Andrew J. Fenady Productions,0
34359742792,Warner Bros. Television,0
34359742793,"",0
34359742794,"",0
34359742795,Mayer (MGM),0
34359742795,Goldwyn,0
34359742795,Metro,0
34359742796,"",0
34359742797,"",0
34359742798,"",0
34359742799,"",0
34359742800,C.G. Cinema,-4748483
34359742800,CAB Productions,-4748483
34359742800,Pallas Film,-4748483
